id,injector_code,test_name,motor_speed,setted_pressure,adjusting_time,measurement_time,injection_rate,total_pulse_time,nominal_flow,flow_range,volt_ampere_profile,total_pulse_time2,shift
18947,9709500-750,2,1000,1350,20,40,,0,,,,,
18948,9709500-750,3,1000,1600,20,40,60,800,,,,,
18949,9709500-750,4,1000,1600,20,40,60,700,52,70,,,
18950,9709500-750,14,1000,1750,20,40,60,748,56.2,19.58,,,
18951,9709500-750,15,1000,1500,20,40,60,697,42.7,22.37,,,
18952,9709500-750,16,1000,1500,20,40,60,563,24.8,30.08,,,
18953,9709500-750,17,1000,1500,20,40,60,351,4.7,68.97,,,
18954,9709500-750,18,1000,1200,20,40,60,694,31.4,23.67,,,
18955,9709500-750,19,1000,1200,20,40,60,380,5.6,68.97,,,
18956,9709500-750,20,1000,900,20,40,60,1039,63.2,18.26,,,
18957,9709500-750,21,1000,900,20,40,60,778,30.9,21.74,,,
18958,9709500-750,22,1000,900,20,40,60,422,5.4,68.97,,,
18959,9709500-750,23,1000,600,20,40,60,921,29.9,15.97,,,
18960,9709500-750,24,1000,300,20,40,60,1030,12.7,31.47,,,
18961,9709500-758,2,1000,1350,20,40,,0,,,,,
18962,9709500-758,3,1000,800,20,40,60,1200,,,,,
18963,9709500-758,4,1000,1600,20,40,60,970,50,70,,,
18964,9709500-758,14,1000,1600,20,40,60,936,46.5,17.2,,,
18965,9709500-758,15,1000,1600,20,40,60,764,31.1,19.29,,,
18966,9709500-758,16,1000,1350,20,40,60,1008,48.5,16.49,,,
18967,9709500-758,17,1000,1350,20,40,60,412,4.5,66.67,,,
18968,9709500-758,18,1000,900,20,40,60,1132,40.2,17.41,,,
18969,9709500-758,19,1000,900,20,40,60,536,7.5,46.67,,,
18970,9709500-758,20,1000,520,20,40,60,1103,24.2,20.66,,,
18971,9709500-758,21,1000,320,20,40,60,895,7.9,44.3,,,
18972,9709500-771,2,1000,1350,20,40,,0,,,,,
18973,9709500-771,3,1000,1600,20,40,60,800,,,,,
18974,9709500-771,4,1000,1600,20,40,60,600,56,60.71,,,
18975,9709500-771,14,1000,1800,20,40,60,980,76.6,13.05,,,
18976,9709500-771,15,1000,1800,20,40,60,430,9,66.67,,,
18977,9709500-771,16,1000,1400,20,40,60,983,65.3,16.85,,,
18978,9709500-771,17,1000,1400,20,40,60,520,13,53.85,,,
18979,9709500-771,18,1000,1400,20,40,60,430,7.1,84.51,,,
18980,9709500-771,19,1000,1000,20,40,60,1046,54.8,16.42,,,
18981,9709500-771,20,1000,1000,20,40,60,550,11.8,50.85,,,
18982,9709500-771,21,1000,1000,20,40,60,480,6.4,78.12,,,
18983,9709500-771,22,1000,640,20,40,60,1156,43.5,13.79,,,
18984,9709500-771,23,1000,640,20,60,60,520,5,60,,,
18985,9709500-771,24,1000,320,20,40,60,1320,22.4,22.32,,,
18986,9709500-771,25,1000,320,20,40,60,700,4.4,68.18,,,
18987,9709500-773,2,1000,1350,20,40,,0,,,,,
18988,9709500-773,3,1000,1600,20,40,60,1139,,,,,
18989,9709500-773,4,1000,1600,20,40,60,1139,40,80,,,
18990,9709500-773,14,1000,1600,20,40,60,1087,92,11,,,
18991,9709500-773,15,1000,1600,20,40,60,817,57,14,,,
18992,9709500-773,16,1000,1350,20,40,60,1042,73.5,10,,,
18993,9709500-773,17,1000,1350,20,40,60,408,4.8,45,,,
18994,9709500-773,18,1000,900,20,40,60,1250,71.2,11,,,
18995,9709500-773,19,1000,900,20,40,60,410,3.6,50,,,
18996,9709500-773,20,1000,520,20,40,60,1315,45.1,13,,,
18997,9709500-773,21,1000,520,20,40,60,495,3.1,55,,,
18998,9709500-773,22,1000,320,20,40,60,1244,20.3,20,,,
18999,9709500-773,23,1000,320,20,40,60,880,8.6,30,,,
19000,9709500-776,2,1000,1350,20,40,,0,,,,,
19001,9709500-776,3,1000,1600,20,40,60,924,,,,,
19002,9709500-776,4,1000,1600,20,40,60,924,55,54.55,,,
19003,9709500-776,14,1000,1600,20,40,60,924,59.6,13.42,,,
19004,9709500-776,15,1000,1600,20,40,60,439,5.8,91.23,,,
19005,9709500-776,16,1000,700,20,40,60,1041,35.4,33.9,,,
19006,9709500-776,17,1000,700,20,40,60,487,5.3,55,,,
19007,9709500-776,18,1000,320,20,40,60,1114,15.8,30,,,
19008,9709500-776,19,1000,320,20,40,60,701,4.7,80,,,
19009,9709500-778,2,1000,1350,20,40,,0,,,,,
19010,9709500-778,3,1000,1600,20,40,60,980,,,,,
19011,9709500-778,4,1000,1600,20,40,60,980,55,63.64,,,
19012,9709500-778,14,1000,1600,20,40,60,980,77.1,11.67,,,
19013,9709500-778,15,1000,1600,20,40,60,407,6.4,82.81,,,
19014,9709500-778,16,1000,1350,20,40,60,986,69,13.04,,,
19015,9709500-778,17,1000,1350,20,40,60,594,21,17.62,,,
19016,9709500-778,18,1000,1350,20,40,60,409,5.2,80.77,,,
19017,9709500-778,19,1000,900,20,40,60,1060,56.4,14.18,,,
19018,9709500-778,20,1000,900,20,40,60,528,10.2,68.63,,,
19019,9709500-778,21,1000,900,40,60,60,419,2.8,80.36,,,
19020,9709500-778,22,1000,520,20,40,60,1222,41.9,23.87,,,
19021,9709500-778,23,1000,520,40,60,60,442,2.9,82.76,,,
19022,9709500-778,24,1000,320,20,40,60,1305,25,32,,,
19023,9709500-778,25,1000,320,20,40,60,540,3.1,80.65,,,
19024,9709500-780,2,1000,1350,20,40,,0,,,,,
19025,9709500-780,3,1000,1350,20,40,60,1050,,,,,
19026,9709500-780,4,1000,1600,20,40,60,800,50,60,,,
19027,9709500-780,14,1000,1600,20,40,60,980,65.4,13.76,,,
19028,9709500-780,15,1000,1600,20,40,60,378,6.4,56.25,,,
19029,9709500-780,16,1000,1350,20,40,60,966,58.1,13.77,,,
19030,9709500-780,17,1000,1350,20,40,60,580,19.7,20.3,,,
19031,9709500-780,18,1000,1350,20,40,60,393,5.3,56.6,,,
19032,9709500-780,19,1000,900,20,40,60,1024,47.3,12.68,,,
19033,9709500-780,20,1000,900,20,40,60,519,9.8,40.82,,,
19034,9709500-780,21,1000,900,40,60,60,380,2.3,86.96,,,
19035,9709500-780,22,1000,520,20,40,60,1197,36.6,13.66,,,
19036,9709500-780,23,1000,520,40,60,60,432,2.5,80,,,
19037,9709500-780,24,1000,320,20,40,60,1307,22.2,18.02,,,
19038,9709500-780,25,1000,320,40,60,60,567,2.5,80,,,
19039,9709500-785,2,1000,1350,20,40,,0,,,,,
19040,9709500-785,3,1000,800,20,40,60,1200,,,,,
19041,9709500-785,4,1000,1350,20,40,60,1060,45,55.56,,,
19042,9709500-785,14,1000,1350,20,40,60,1060,68,17.65,,,
19043,9709500-785,15,1000,800,20,40,60,980,36,25,,,
19044,9709500-785,16,1000,800,20,40,60,600,10.2,39.22,,,
19045,9709500-785,17,1000,800,20,40,60,440,3.2,68.75,,,
19046,9709500-785,18,1000,320,20,40,60,1100,12.8,31.25,,,
19047,9709500-789,2,1000,1350,20,40,,0,,,,,
19048,9709500-789,3,1000,1000,20,40,60,800,,,,,
19049,9709500-789,4,1000,1440,20,40,60,800,55,54.55,,,
19050,9709500-789,14,1000,1800,20,40,60,934,89.9,13.35,,,
19051,9709500-789,15,1000,1440,20,40,60,1095,95,13.68,,,
19052,9709500-789,16,1000,1440,20,40,60,420,6.6,75.76,,,
19053,9709500-789,17,1000,960,20,40,60,1136,74.4,14.78,,,
19054,9709500-789,18,1000,960,20,40,60,678,23.6,25.42,,,
19055,9709500-789,19,1000,640,20,40,60,874,28.9,20.76,,,
19056,9709500-789,20,1000,640,20,40,60,522,6.4,78.12,,,
19057,9709500-789,21,1000,480,20,40,60,1000,29.2,20.55,,,
19058,9709500-789,22,1000,480,20,40,60,600,6.5,76.92,,,
19059,9709500-789,23,1000,250,20,40,60,900,5.9,76.27,,,
19060,9709500-811,2,1000,1350,20,40,,0,,,,,
19061,9709500-811,3,1000,1600,20,40,60,800,,,,,
19062,9709500-811,4,1000,1600,20,40,60,700,50,70,,,
19063,9709500-811,14,1000,1750,20,40,60,788,61.3,19.58,,,
19064,9709500-811,15,1000,1500,20,40,60,745,44.7,22.37,,,
19065,9709500-811,16,1000,1500,20,40,60,608,26.6,30.08,,,
19066,9709500-811,17,1000,1500,20,40,60,381,5.8,68.97,,,
19067,9709500-811,18,1000,1200,20,40,60,732,33.8,23.67,,,
19068,9709500-811,19,1000,1200,20,40,60,414,5.8,68.97,,,
19069,9709500-811,20,1000,900,20,40,60,1056,65.7,18.26,,,
19070,9709500-811,21,1000,900,20,40,60,811,32.2,21.74,,,
19071,9709500-811,22,1000,900,20,40,60,425,5.8,68.97,,,
19072,9709500-811,23,1000,600,20,40,60,983,31.3,15.97,,,
19073,9709500-811,24,1000,300,20,40,60,1081,14.3,31.47,,,
19074,9709500-890,2,1000,1350,20,40,,0,,,,,
19075,9709500-890,3,1000,1200,20,40,60,1300,,,,,
19076,9709500-890,4,1000,1350,20,40,60,800,60,50,,,
19077,9709500-890,14,1000,1350,20,40,60,1175,61.8,14,,,
19078,9709500-890,15,1000,1350,20,40,60,936,37.8,21.16,,,
19079,9709500-890,16,1000,1350,20,40,60,621,10,70,,,
19080,9709500-890,17,1000,900,20,40,60,1300,48.5,20.62,,,
19081,9709500-890,18,1000,900,20,40,60,785,12,45,,,
19082,9709500-890,19,1000,640,20,40,60,1400,37.5,21.33,,,
19083,9709500-890,20,1000,640,20,40,60,960,15.2,32.89,,,
19084,9709500-890,21,1000,640,20,40,60,700,5.1,50,,,
19085,9709500-890,22,1000,400,20,40,60,1191,11.6,40,,,
19086,9709500-890,23,1000,400,40,60,60,706,2.6,70,,,
19087,9709500-956,2,1000,1350,20,40,,0,,,,,
19088,9709500-956,3,1000,1600,20,40,60,800,,,,,
19089,9709500-956,4,1000,1600,20,40,60,700,52,70,,,
19090,9709500-956,14,1000,1750,20,40,60,794,70.2,17.09,,,
19091,9709500-956,15,1000,1500,20,40,60,746,51.6,19.38,,,
19092,9709500-956,16,1000,1500,20,40,60,597,30,26.67,,,
19093,9709500-956,17,1000,1500,20,40,60,381,7.9,68.97,,,
19094,9709500-956,18,1000,1200,20,40,60,720,37.6,23.4,,,
19095,9709500-956,19,1000,1200,20,40,60,410,7.7,68.97,,,
19096,9709500-956,20,1000,900,20,40,60,1071,67.5,17.78,,,
19097,9709500-956,21,1000,900,20,40,60,800,35.2,21.59,,,
19098,9709500-956,22,1000,900,20,40,60,438,7.7,68.97,,,
19099,9709500-956,23,1000,600,20,40,60,981,33.6,16.07,,,
19100,9709500-956,24,1000,300,20,40,60,1088,15.8,27.85,,,
19101,9709500-977,2,1000,1350,20,40,,0,,,,,
19102,9709500-977,3,1000,1600,20,40,60,800,,,,,
19103,9709500-977,4,1000,1600,20,40,60,800,60,41.67,,,
19104,9709500-977,14,1000,1800,20,40,60,1162,84.2,14.25,,,
19105,9709500-977,15,1000,1800,20,40,60,764,40.7,22.11,,,
19106,9709500-977,16,1000,1400,20,40,60,1200,72.3,15.21,,,
19107,9709500-977,17,1000,1400,20,40,60,784,32.3,21.67,,,
19108,9709500-977,18,1000,1400,20,40,60,419,4.4,68.18,,,
19109,9709500-977,19,1000,900,20,40,60,1294,59.4,16.84,,,
19110,9709500-977,20,1000,900,20,40,60,887,29.7,20.2,,,
19111,9709500-977,21,1000,900,20,40,60,467,4.8,62.5,,,
19112,9709500-977,22,1000,520,20,40,60,950,19.6,25.51,,,
19113,9709500-977,23,1000,320,20,40,60,922,9.3,49.46,,,
19114,9709500-978,2,1000,1350,20,40,,0,,,,,
19115,9709500-978,3,1000,1600,20,40,60,800,,,,,
19116,9709500-978,4,1000,1600,20,40,60,600,56,60.71,,,
19117,9709500-978,14,1000,1800,20,40,60,980,76.6,13.05,,,
19118,9709500-978,15,1000,1800,20,40,60,430,9,66.67,,,
19119,9709500-978,16,1000,1400,20,40,60,983,65.3,16.85,,,
19120,9709500-978,17,1000,1400,20,40,60,520,13,53.85,,,
19121,9709500-978,18,1000,1400,20,40,60,430,7.1,84.51,,,
19122,9709500-978,19,1000,1000,20,40,60,1046,54.8,16.42,,,
19123,9709500-978,20,1000,1000,20,40,60,550,11.8,50.85,,,
19124,9709500-978,21,1000,1000,20,40,60,480,6.4,78.12,,,
19125,9709500-978,22,1000,640,20,40,60,1156,43.5,13.79,,,
19126,9709500-978,23,1000,640,20,60,60,520,5,60,,,
19127,9709500-978,24,1000,320,20,40,60,1320,22.4,22.32,,,
19128,9709500-978,25,1000,320,20,40,60,700,4.4,68.18,,,
19129,9C1Q-9K546-BA,2,1000,1350,20,40,,0,,,,,
19130,9C1Q-9K546-BA,3,1000,640,20,40,60,1400,,,,,
19131,9C1Q-9K546-BA,4,1000,1600,20,40,60,800,55,63.64,,,
19132,9C1Q-9K546-BA,14,1000,1600,20,40,60,870,53.3,22.51,,,
19133,9C1Q-9K546-BA,15,1000,1000,20,40,60,1030,48.4,20.66,,,
19134,9C1Q-9K546-BA,16,1000,1000,20,40,60,408,3.8,71.05,,,
19135,9C1Q-9K546-BA,17,1000,640,20,40,60,1158,40.9,19.56,,,
19136,9C1Q-9K546-BA,18,1000,640,20,60,60,500,5,48,,,
19137,9C1Q-9K546-BA,19,1000,320,20,40,60,650,3.4,82.35,,,
19138,A04011000001,2,1000,1350,20,40,,0,,,,,
19139,A04011000001,3,1000,350,20,40,60,2000,,,,,
19140,A04011000001,4,1000,1600,20,40,60,1400,40,50,,,
19141,A04011000001,14,1000,1600,20,40,60,2000,210.25,2.5,,,
19142,A04011000001,15,1000,1000,20,40,60,600,33,13.64,,,
19143,A04011000001,16,1000,250,20,40,60,1000,11,27.27,,,
19144,A04011000001,17,1000,1000,20,60,60,280,4,62.5,,,
19145,A04011000003,2,1000,1350,20,40,,0,,,,,
19146,A04011000003,3,1000,350,20,40,60,2000,,,,,
19147,A04011000003,4,1000,1600,20,40,60,1400,40,50,,,
19148,A04011000003,14,1000,1600,20,40,60,2000,210.25,2.5,,,
19149,A04011000003,15,1000,1000,20,40,60,600,33,13.64,,,
19150,A04011000003,16,1000,250,20,40,60,1000,11,27.27,,,
19151,A04011000003,17,1000,1000,20,60,60,280,4,62.5,,,
19152,A2C200012054,2,1000,1350,20,40,,0,,,,,
19153,A2C200012054,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19154,A2C200012054,4,1000,1350,20,40,60,810,40,70,,,
19155,A2C200012054,5,1000,250,20,60,60,540,5,60,,,
19156,A2C200012054,6,1000,1600,20,40,60,1200,55,15,,,
19157,A2C200012054,10,1000,1200,20,40,60,600,29.3,30,,,
19158,A2C200012054,11,1000,800,40,60,60,170,1.8,85,,,
19159,A2C200012054,13,1000,250,20,40,60,540,7.8,50,,,
19160,A2C20009324,2,1000,1350,20,40,,0,,,,,
19161,A2C20009324,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19162,A2C20009324,4,1000,1350,20,40,60,810,38,70,,,
19163,A2C20009324,5,1000,250,20,60,60,540,5,60,,,
19164,A2C20009324,6,1000,1600,20,40,60,1200,66.8,15,,,
19165,A2C20009324,10,1000,1200,20,40,60,600,30.5,30,,,
19166,A2C20009324,11,1000,800,40,60,60,170,2.5,85,,,
19167,A2C20009324,13,1000,250,20,40,60,540,4.9,50,,,
19168,A2C20009355,2,1000,1350,20,40,,0,,,,,
19169,A2C20009355,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19170,A2C20009355,4,1000,1600,20,40,60,600,40,70,,,
19171,A2C20009355,5,1000,250,20,60,60,540,5,60,,,
19172,A2C20009355,6,1000,1600,20,40,60,900,47.4,15,,,
19173,A2C20009355,10,1000,1000,20,40,60,600,28,30,,,
19174,A2C20009355,11,1000,800,40,60,60,210,4.1,85,,,
19175,A2C20009355,13,1000,300,20,40,60,475,7.08,50,,,
19176,A2C20009366,2,1000,1350,20,40,,0,,,,,
19177,A2C20009366,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19178,A2C20009366,4,1000,1350,20,40,60,810,35,70,,,
19179,A2C20009366,5,1000,250,20,60,60,540,5,60,,,
19180,A2C20009366,6,1000,1600,20,40,60,1200,48.9,15,,,
19181,A2C20009366,10,1000,1200,20,40,60,600,24.95,30,,,
19182,A2C20009366,11,1000,800,40,60,60,170,3.3,85,,,
19183,A2C20009366,13,1000,250,20,40,60,540,7.3,50,,,
19184,A2C20009398,2,1000,1350,20,40,,0,,,,,
19185,A2C20009398,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19186,A2C20009398,4,1000,1350,20,40,60,710,28,70,,,
19187,A2C20009398,5,1000,250,20,60,60,540,5,60,,,
19188,A2C20009398,6,1000,1400,20,40,60,810,32,15,,,
19189,A2C20009398,10,1000,800,20,40,60,560,19,30,,,
19190,A2C20009398,11,1000,800,40,60,60,190,3.2,85,,,
19191,A2C20009398,13,1000,250,20,40,60,540,6.3,50,,,
19192,A2C20010654,2,1000,1350,20,40,,0,,,,,
19193,A2C20010654,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19194,A2C20010654,4,1000,1600,20,40,60,600,38,70,,,
19195,A2C20010654,5,1000,250,20,60,60,540,5,60,,,
19196,A2C20010654,6,1000,1600,20,40,60,900,51.3,15,,,
19197,A2C20010654,10,1000,1000,20,40,60,600,29.6,30,,,
19198,A2C20010654,11,1000,800,40,60,60,210,3.8,85,,,
19199,A2C20010654,13,1000,300,20,40,60,475,7.5,50,,,
19200,A2C33349200,2,1000,1350,20,40,,0,,,,,
19201,A2C33349200,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19202,A2C33349200,4,1000,1350,20,40,60,810,38,70,,,
19203,A2C33349200,5,1000,250,20,60,60,540,5,60,,,
19204,A2C33349200,6,1000,1600,20,40,60,1200,66.8,15,,,
19205,A2C33349200,10,1000,1200,20,40,60,600,30.5,30,,,
19206,A2C33349200,11,1000,800,40,60,60,170,2.5,85,,,
19207,A2C33349200,13,1000,250,20,40,60,540,4.9,50,,,
19208,A2C34821700,2,1000,1350,20,40,,0,,,,,
19209,A2C34821700,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19210,A2C34821700,4,1000,1600,20,40,60,600,35,70,,,
19211,A2C34821700,5,1000,250,20,60,60,540,5,60,,,
19212,A2C34821700,6,1000,1600,20,40,60,900,50.8,15,,,
19213,A2C34821700,10,1000,1000,20,40,60,600,29.2,30,,,
19214,A2C34821700,11,1000,800,40,60,60,210,4.3,85,,,
19215,A2C34821700,13,1000,300,20,40,60,475,8.3,50,,,
19216,A2C34821900,2,1000,1350,20,40,,0,,,,,
19217,A2C34821900,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19218,A2C34821900,4,1000,1350,20,40,60,810,38,70,,,
19219,A2C34821900,5,1000,250,20,60,60,540,5,60,,,
19220,A2C34821900,6,1000,1600,20,40,60,1200,66.8,15,,,
19221,A2C34821900,10,1000,1200,20,40,60,600,30.5,30,,,
19222,A2C34821900,11,1000,800,40,60,60,170,2.5,85,,,
19223,A2C34821900,13,1000,250,20,40,60,540,4.9,50,,,
19224,A2C35064400,2,1000,1350,20,40,,0,,,,,
19225,A2C35064400,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19226,A2C35064400,4,1000,1600,20,40,60,600,38,70,,,
19227,A2C35064400,5,1000,250,20,60,60,540,5,60,,,
19228,A2C35064400,6,1000,1600,20,40,60,900,51.3,15,,,
19229,A2C35064400,10,1000,1000,20,40,60,600,29.6,30,,,
19230,A2C35064400,11,1000,800,40,60,60,210,3.8,85,,,
19231,A2C35064400,13,1000,300,20,40,60,475,7.5,50,,,
19232,A2C53100318,2,1000,1350,20,40,,0,,,,,
19233,A2C53100318,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19234,A2C53100318,4,1000,1600,20,40,60,600,40,70,,,
19235,A2C53100318,5,1000,250,20,60,60,540,5,60,,,
19236,A2C53100318,6,1000,1600,20,40,60,900,36.6,15,,,
19237,A2C53100318,10,1000,1000,20,40,60,600,22.5,30,,,
19238,A2C53100318,11,1000,800,40,60,60,210,3.9,85,,,
19239,A2C53100318,13,1000,300,20,40,60,475,6.7,50,,,
19240,A2C53107585,2,1000,1350,20,40,,0,,,,,
19241,A2C53107585,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19242,A2C53107585,4,1000,1600,20,40,60,600,40,70,,,
19243,A2C53107585,5,1000,250,20,60,60,540,5,60,,,
19244,A2C53107585,6,1000,1600,20,40,60,900,54.84,15,,,
19245,A2C53107585,10,1000,1000,20,40,60,600,31.8,30,,,
19246,A2C53107585,11,1000,800,40,60,60,210,5.75,85,,,
19247,A2C53107585,13,1000,300,20,40,60,475,7.3,50,,,
19248,A2C53110641,2,1000,1350,20,40,,0,,,,,
19249,A2C53110641,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19250,A2C53110641,4,1000,1350,20,40,60,810,35,70,,,
19251,A2C53110641,5,1000,250,20,60,60,540,5,60,,,
19252,A2C53110641,6,1000,1600,20,40,60,1200,68.3,15,,,
19253,A2C53110641,10,1000,1200,20,40,60,600,34.7,30,,,
19254,A2C53110641,11,1000,800,40,60,60,170,2.5,85,,,
19255,A2C53110641,13,1000,250,20,40,60,540,6.5,50,,,
19256,A2C53122017,2,1000,1350,20,40,,0,,,,,
19257,A2C53122017,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19258,A2C53122017,4,1000,1600,20,40,60,600,30,70,,,
19259,A2C53122017,5,1000,250,20,60,60,540,5,60,,,
19260,A2C53122017,6,1000,1600,20,40,60,900,44.8,15,,,
19261,A2C53122017,10,1000,1000,20,40,60,600,25.9,30,,,
19262,A2C53122017,11,1000,800,40,60,60,210,3.4,85,,,
19263,A2C53122017,13,1000,300,20,40,60,475,5.6,50,,,
19264,A2C53216006,2,1000,1350,20,40,,0,,,,,
19265,A2C53216006,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19266,A2C53216006,4,1000,1350,20,40,60,810,35,70,,,
19267,A2C53216006,5,1000,250,20,60,60,540,5,60,,,
19268,A2C53216006,6,1000,1600,20,40,60,1200,52.4,15,,,
19269,A2C53216006,10,1000,1200,20,40,60,600,28.3,30,,,
19270,A2C53216006,11,1000,800,40,90,60,170,2,85,,,
19271,A2C53216006,13,1000,250,20,40,60,540,6.8,50,,,
19272,A2C53218464,2,1000,1350,20,40,,0,,,,,
19273,A2C53218464,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19274,A2C53218464,4,1000,1350,20,40,60,810,35,70,,,
19275,A2C53218464,5,1000,250,20,60,60,540,5,60,,,
19276,A2C53218464,6,1000,1600,20,40,60,1200,65.2,15,,,
19277,A2C53218464,10,1000,1200,20,40,60,600,33.3,30,,,
19278,A2C53218464,11,1000,800,40,60,60,170,2.4,85,,,
19279,A2C53218464,13,1000,250,20,40,60,540,6.9,50,,,
19280,A2C53252642,2,1000,1350,20,40,,0,,,,,
19281,A2C53252642,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19282,A2C53252642,4,1000,1350,20,40,60,810,30,70,,,
19283,A2C53252642,5,1000,250,20,60,60,540,5,60,,,
19284,A2C53252642,6,1000,1600,20,40,60,1200,65.8,15,,,
19285,A2C53252642,10,1000,1200,20,40,60,600,35.5,30,,,
19286,A2C53252642,11,1000,800,40,90,60,170,2,85,,,
19287,A2C53252642,13,1000,250,20,40,60,540,6.5,50,,,
19288,A2C53307917,2,1000,1350,20,40,,0,,,,,
19289,A2C53307917,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19290,A2C53307917,4,1000,1350,20,40,60,810,35,70,,,
19291,A2C53307917,5,1000,250,20,60,60,540,5,60,,,
19292,A2C53307917,6,1000,1600,20,40,60,1200,72.6,15,,,
19293,A2C53307917,10,1000,1200,20,40,60,600,35.3,30,,,
19294,A2C53307917,11,1000,800,40,60,60,170,2.5,85,,,
19295,A2C53307917,13,1000,250,20,40,60,540,6.6,50,,,
19296,A2C53381618,2,1000,1350,20,40,,0,,,,,
19297,A2C53381618,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19298,A2C53381618,4,1000,1350,20,40,60,810,34,70,,,
19299,A2C53381618,5,1000,250,20,60,60,540,5,60,,,
19300,A2C53381618,6,1000,1600,20,40,60,1200,51.05,15,,,
19301,A2C53381618,10,1000,1200,20,40,60,600,28.25,30,,,
19302,A2C53381618,11,1000,800,40,60,60,170,1.85,85,,,
19303,A2C53381618,13,1000,250,20,40,60,540,7.3,50,,,
19304,A2C59507596,2,1000,1350,20,40,,0,,,,,
19305,A2C59507596,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19306,A2C59507596,4,1000,1350,20,40,60,810,34,70,,,
19307,A2C59507596,5,1000,250,20,60,60,540,5,60,,,
19308,A2C59507596,6,1000,1600,20,40,60,1200,51.05,15,,,
19309,A2C59507596,10,1000,1200,20,40,60,600,28.25,30,,,
19310,A2C59507596,11,1000,800,40,60,60,170,1.85,85,,,
19311,A2C59507596,13,1000,250,20,40,60,540,7.3,50,,,
19312,A2C59511316,2,1000,1350,20,40,,0,,,,,
19313,A2C59511316,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19314,A2C59511316,4,1000,1600,20,40,60,600,38,70,,,
19315,A2C59511316,5,1000,250,20,60,60,540,5,60,,,
19316,A2C59511316,6,1000,1600,20,40,60,900,51.3,15,,,
19317,A2C59511316,10,1000,1000,20,40,60,600,29.6,30,,,
19318,A2C59511316,11,1000,800,40,60,60,210,3.8,85,,,
19319,A2C59511316,13,1000,300,20,40,60,475,7.5,50,,,
19320,A2C59511364,2,1000,1350,20,40,,0,,,,,
19321,A2C59511364,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19322,A2C59511364,4,1000,1600,20,40,60,600,35,70,,,
19323,A2C59511364,5,1000,250,20,60,60,540,5,60,,,
19324,A2C59511364,6,1000,1600,20,40,60,900,50.8,15,,,
19325,A2C59511364,10,1000,1000,20,40,60,600,29.2,30,,,
19326,A2C59511364,11,1000,800,40,60,60,210,4.3,85,,,
19327,A2C59511364,13,1000,300,20,40,60,475,8.3,50,,,
19328,A2C59511601,2,1000,1350,20,40,,0,,,,,
19329,A2C59511601,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19330,A2C59511601,4,1000,1350,20,40,60,810,38,70,,,
19331,A2C59511601,5,1000,250,20,60,60,540,5,60,,,
19332,A2C59511601,6,1000,1600,20,40,60,1200,66.8,15,,,
19333,A2C59511601,10,1000,1200,20,40,60,600,30.5,30,,,
19334,A2C59511601,11,1000,800,40,60,60,170,2.5,85,,,
19335,A2C59511601,13,1000,250,20,40,60,540,4.9,50,,,
19336,A2C59511602,2,1000,1350,20,40,,0,,,,,
19337,A2C59511602,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19338,A2C59511602,4,1000,1600,20,40,60,600,30,70,,,
19339,A2C59511602,5,1000,250,20,60,60,540,5,60,,,
19340,A2C59511602,6,1000,1600,20,40,60,900,44.8,15,,,
19341,A2C59511602,10,1000,1000,20,40,60,600,25.9,30,,,
19342,A2C59511602,11,1000,800,40,60,60,210,3.4,85,,,
19343,A2C59511602,13,1000,300,20,40,60,475,5.6,50,,,
19344,A2C59511606,2,1000,1350,20,40,,0,,,,,
19345,A2C59511606,3,1000,300,20,40,60,2500,,,SIEMENS_PIEZO_H,,
19346,A2C59511606,4,1000,1350,20,40,60,810,35,70,,,
19347,A2C59511606,5,1000,250,20,60,60,540,5,60,,,
19348,A2C59511606,6,1000,1600,20,40,60,1200,48.9,15,,,
