id,pump_code,test_name,vacuum,adjusting_time,measuring_time,motor_speed,target_pressure,min_direct_flow,max_direct_flow,min_back_flow,max_back_flow,regulator_current,pcv_current,calibration_min_i,calibration_max_i,calibration_i1,calibration_i2,calibration_i_offset,is_custom
9068,129978-5100,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9069,129978-5100,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9070,129978-5100,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9071,129978-5100,4,TRUE,10,20,2000,1800,26.4,55.8,,,,,,,,,-0.48,FALSE
9072,129978-5100,5,TRUE,10,20,100,350,3.96,,,,0,,,,,,,FALSE
9073,129978-5100,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9074,129978-5100,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9075,1460A001,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9076,1460A001,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9077,1460A001,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.63,1.69,,FALSE
9078,1460A001,4,TRUE,10,20,2500,1800,32.82,60.78,,,,,,,,,-0.55,FALSE
9079,1460A001,5,TRUE,10,20,200,350,4.32,7.86,,,0,,,,,,,FALSE
9080,1460A001,7,TRUE,10,20,2500,1800,71.22,92.88,,,0,,,,,,,FALSE
9081,1460A001,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9082,1460A003,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9083,1460A003,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9084,1460A003,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.64,1.69,,FALSE
9085,1460A003,4,TRUE,10,20,2000,1800,23.4,47.4,,,,,,,,,-0.55,FALSE
9086,1460A003,5,TRUE,10,20,200,350,4.32,7.86,,,0,,,,,,,FALSE
9087,1460A003,7,TRUE,10,20,2500,1800,70.8,93,,,0,,,,,,,FALSE
9088,1460A003,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9089,1460A019,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9090,1460A019,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9091,1460A019,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.63,1.69,,FALSE
9092,1460A019,4,TRUE,10,20,2500,1800,32.82,60.78,,,,,,,,,-0.55,FALSE
9093,1460A019,5,TRUE,10,20,200,350,4.32,7.86,,,0,,,,,,,FALSE
9094,1460A019,7,TRUE,10,20,2500,1800,71.22,92.88,,,0,,,,,,,FALSE
9095,1460A019,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9096,1460A022,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9097,1460A022,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9098,1460A022,3,TRUE,10,20,700,250,1.68,2.52,,,,,1.539,1.939,1.64,1.69,,FALSE
9099,1460A022,4,TRUE,10,20,2000,1800,24.6,48.6,,,,,,,,,-0.55,FALSE
9100,1460A022,5,TRUE,10,20,200,350,4.92,,,,0,,,,,,,FALSE
9101,1460A022,7,TRUE,10,20,2500,1800,73.8,,,,0,,,,,,,FALSE
9102,1460A022,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9103,1460A040,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9104,1460A040,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9105,1460A040,3,TRUE,10,20,700,250,1.68,2.52,,,,,1.539,1.939,1.64,1.69,,FALSE
9106,1460A040,4,TRUE,10,20,2000,1800,19.2,43.2,,,,,,,,,-0.55,FALSE
9107,1460A040,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9108,1460A040,7,TRUE,10,20,2500,1800,74.4,89.4,,,0,,,,,,,FALSE
9109,1460A040,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9110,1460A043,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9111,1460A043,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9112,1460A043,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9113,1460A043,4,TRUE,10,20,2000,2000,24.6,55.8,,,,,,,,,-0.48,FALSE
9114,1460A043,5,TRUE,10,20,100,350,4.44,,,,0,,,,,,,FALSE
9115,1460A043,7,TRUE,10,20,2000,2000,97.2,,,,0,,,,,,,FALSE
9116,1460A043,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9117,1460A044,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9118,1460A044,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9119,1460A044,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.64,1.69,,FALSE
9120,1460A044,4,TRUE,10,20,2000,1800,23.4,47.4,,,,,,,,,-0.55,FALSE
9121,1460A044,5,TRUE,10,20,200,350,4.32,7.86,,,0,,,,,,,FALSE
9122,1460A044,7,TRUE,10,20,2500,1800,70.8,93,,,0,,,,,,,FALSE
9123,1460A044,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9124,1460A047,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9125,1460A047,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9126,1460A047,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.63,1.69,,FALSE
9127,1460A047,4,TRUE,10,20,2500,1800,32.82,60.78,,,,,,,,,-0.55,FALSE
9128,1460A047,5,TRUE,10,20,200,350,4.32,7.86,,,0,,,,,,,FALSE
9129,1460A047,7,TRUE,10,20,2500,1800,71.22,92.88,,,0,,,,,,,FALSE
9130,1460A047,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9131,1460A050,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9132,1460A050,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9133,1460A050,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.64,1.69,,FALSE
9134,1460A050,4,TRUE,10,20,2000,1800,19.2,41.4,,,,,,,,,-0.55,FALSE
9135,1460A050,5,TRUE,10,20,200,350,4.32,8.16,,,0,,,,,,,FALSE
9136,1460A050,7,TRUE,10,20,2500,1800,70.8,93,,,0,,,,,,,FALSE
9137,1460A050,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9138,1460A052,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9139,1460A052,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9140,1460A052,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.54,1.94,1.64,1.69,,FALSE
9141,1460A052,4,TRUE,10,20,2000,1800,19.2,43.2,,,,,,,,,-0.55,FALSE
9142,1460A052,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9143,1460A052,7,TRUE,10,20,2500,1800,74.4,89.4,,,0,,,,,,,FALSE
9144,1460A052,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9145,1460A053,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9146,1460A053,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9147,1460A053,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.64,1.69,,FALSE
9148,1460A053,4,TRUE,10,20,2000,1800,19.2,49.2,,,,,,,,,-0.55,FALSE
9149,1460A053,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9150,1460A053,7,TRUE,10,20,2500,1800,74.4,89.4,,,0,,,,,,,FALSE
9151,1460A053,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9152,1460A057,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9153,1460A057,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9154,1460A057,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.64,1.69,,FALSE
9155,1460A057,4,TRUE,10,20,2000,1800,24.6,48.6,,,,,,,,,-0.55,FALSE
9156,1460A057,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9157,1460A057,7,TRUE,10,20,2500,1800,74.4,89.4,,,0,,,,,,,FALSE
9158,1460A057,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9159,1460A058,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9160,1460A058,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9161,1460A058,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.73,1.94,1.64,1.69,,FALSE
9162,1460A058,4,TRUE,10,20,2000,1800,24.6,48.6,,,,,,,,,-0.55,FALSE
9163,1460A058,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9164,1460A058,7,TRUE,10,20,2500,1800,74.4,89.4,,,0,,,,,,,FALSE
9165,1460A058,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9166,1460A059,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9167,1460A059,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9168,1460A059,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.53,1.94,1.64,1.69,,FALSE
9169,1460A059,4,TRUE,10,20,2000,1800,19.2,49.2,,,,,,,,,-0.55,FALSE
9170,1460A059,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9171,1460A059,7,TRUE,10,20,2500,1800,74.4,89.4,,,0,,,,,,,FALSE
9172,1460A059,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9173,1460A095,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9174,1460A095,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9175,1460A095,3,TRUE,10,20,700,250,1.02,3.12,,,,,1.52,1.96,1.63,1.69,,FALSE
9176,1460A095,4,TRUE,10,20,2000,2000,18,49.2,,,,,,,,,-0.55,FALSE
9177,1460A095,5,TRUE,10,20,200,350,5.52,8.28,,,0,,,,,,,FALSE
9178,1460A095,7,TRUE,10,20,2000,2000,56.4,,,,0,,,,,,,FALSE
9179,1460A095,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9180,1460A095,11,TRUE,10,20,700,250,2.1,,,,1.539,,,,,,,FALSE
9181,1460A096,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9182,1460A096,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9183,1460A096,3,TRUE,10,20,700,250,1.02,3.12,,,,,1.52,1.96,1.63,1.69,,FALSE
9184,1460A096,4,TRUE,10,20,2000,2000,18,49.2,,,,,,,,,-0.55,FALSE
9185,1460A096,5,TRUE,10,20,200,350,5.52,8.28,,,0,,,,,,,FALSE
9186,1460A096,7,TRUE,10,20,2000,2000,56.4,,,,0,,,,,,,FALSE
9187,1460A096,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9188,1460A096,11,TRUE,10,20,700,250,2.1,,,,1.539,,,,,,,FALSE
9189,1460A097,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9190,1460A097,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9191,1460A097,3,TRUE,10,20,700,250,1.02,3.12,,,,,1.52,1.96,1.63,1.69,,FALSE
9192,1460A097,4,TRUE,10,20,2000,1800,18,49.2,,,,,,,,,-0.55,FALSE
9193,1460A097,5,TRUE,10,20,200,350,5.52,8.28,,,0,,,,,,,FALSE
9194,1460A097,7,TRUE,10,20,2000,1800,57.6,73.2,,,0,,,,,,,FALSE
9195,1460A097,10,TRUE,10,20,3500,0,,0.84,,,2.14,,,,,,,FALSE
9196,1460A097,11,TRUE,10,20,700,250,2.1,,,,1.539,,,,,,,FALSE
9197,16625AA010,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9198,16625AA010,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9199,16625AA010,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.54,1.94,1.64,1.69,,FALSE
9200,16625AA010,4,TRUE,10,20,2000,1800,24.6,50.4,,,,,,,,,-0.55,FALSE
9201,16625AA010,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9202,16625AA010,7,TRUE,10,20,2500,1800,75,,,,0,,,,,,,FALSE
9203,16625AA010,10,TRUE,10,20,3500,0,,0.84,,,2.2,,,,,,,FALSE
9204,16625AA011,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9205,16625AA011,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9206,16625AA011,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.54,1.94,1.64,1.69,,FALSE
9207,16625AA011,4,TRUE,10,20,2000,1800,24.6,50.4,,,,,,,,,-0.55,FALSE
9208,16625AA011,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9209,16625AA011,7,TRUE,10,20,2500,1800,75,,,,0,,,,,,,FALSE
9210,16625AA011,10,TRUE,10,20,3500,0,,0.84,,,2.2,,,,,,,FALSE
9211,16625AA020,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9212,16625AA020,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9213,16625AA020,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.54,1.94,1.64,1.69,,FALSE
9214,16625AA020,4,TRUE,10,20,2000,1800,24.6,51,,,,,,,,,-0.55,FALSE
9215,16625AA020,5,TRUE,10,20,200,350,3,19.2,,,0,,,,,,,FALSE
9216,16625AA020,7,TRUE,10,20,2500,1800,75,,,,0,,,,,,,FALSE
9217,16625AA020,10,TRUE,10,20,3500,0,,0.84,,,2.2,,,,,,,FALSE
9218,16625AA030,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9219,16625AA030,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9220,16625AA030,3,TRUE,10,20,700,250,1.05,3.15,,,,,1.54,1.94,1.64,1.69,,FALSE
9221,16625AA030,4,TRUE,10,20,2000,1800,24.6,50.4,,,,,,,,,-0.55,FALSE
9222,16625AA030,5,TRUE,10,20,200,350,5.16,8.16,,,0,,,,,,,FALSE
9223,16625AA030,7,TRUE,10,20,2500,1800,75,,,,0,,,,,,,FALSE
9224,16625AA030,10,TRUE,10,20,3500,0,,0.84,,,2.2,,,,,,,FALSE
9225,16625AA060,1,FALSE,60,,500,0,,,,,2.1,,,,,,,FALSE
9226,16625AA060,2,TRUE,60,,2000,500,,,,,2.1,,,,,,,FALSE
9227,16625AA060,3,TRUE,10,20,700,300,1.02,3.12,,,,,0.8,1.2,0.9,0.95,,FALSE
9228,16625AA060,4,TRUE,10,20,2000,2000,14.4,23.4,,,,,,,,,0.37,FALSE
9229,16625AA060,5,TRUE,10,20,200,350,5.76,8.16,,,2.1,,,,,,,FALSE
9230,16625AA060,7,TRUE,10,20,2000,2000,57.6,,,,2.1,,,,,,,FALSE
9231,16625AA060,10,TRUE,10,20,3500,0,,0.84,,,0.5,,,,,,,FALSE
9232,167000061R,1,FALSE,60,,500,0,,,,,1.7,2,,,,,,FALSE
9233,167000061R,2,TRUE,60,,2000,500,,,,,1.7,2,,,,,,FALSE
9234,167000061R,5,TRUE,10,20,120,250,3,,,,1.7,2,,,,,,FALSE
9235,167000061R,6,TRUE,10,20,120,600,2.4,4.8,,,1.7,2,,,,,,FALSE
9236,167000061R,7,TRUE,10,20,1500,1600,57.6,71.4,,,1.7,2,,,,,,FALSE
9237,167000061R,8,TRUE,10,20,2500,500,101.4,113.4,,,1.7,2,,,,,,FALSE
9238,167000061R,10,TRUE,10,20,2500,500,54,72,,,1.2,2,,,,,,FALSE
9239,167000061R,11,TRUE,10,20,2500,500,40.2,46.8,,,1,2,,,,,,FALSE
9240,167000061R,12,TRUE,10,20,2500,500,17.4,29.4,,,0.8,2,,,,,,FALSE
9241,167000061R,13,TRUE,10,20,2500,0,0,0.72,,,0,2,,,,,,FALSE
9242,16700-5X00#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9243,16700-5X00#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9244,16700-5X00#,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9245,16700-5X00#,4,TRUE,10,20,2000,2000,24.6,55.8,,,,,,,,,-0.48,FALSE
9246,16700-5X00#,5,TRUE,10,20,100,350,4.44,,,,0,,,,,,,FALSE
9247,16700-5X00#,7,TRUE,10,20,2000,2000,97.2,,,,0,,,,,,,FALSE
9248,16700-5X00#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9249,16700-AW40#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9250,16700-AW40#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9251,16700-AW40#,3,TRUE,10,20,350,250,0.84,1.26,,,,,1.56,1.96,1.66,1.71,,FALSE
9252,16700-AW40#,4,TRUE,10,20,2000,1600,27.6,57,,,,,,,,,-0.48,FALSE
9253,16700-AW40#,5,TRUE,10,20,100,350,3.84,,,,0,,,,,,,FALSE
9254,16700-AW40#,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9255,16700-AW40#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9256,16700-AW42#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9257,16700-AW42#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9258,16700-AW42#,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9259,16700-AW42#,4,TRUE,10,20,2000,1600,28.8,55.2,,,,,,,,,-0.48,FALSE
9260,16700-AW42#,5,TRUE,10,20,100,350,3.84,,,,0,,,,,,,FALSE
9261,16700-AW42#,7,TRUE,10,20,2000,1600,86.4,,,,0,,,,,,,FALSE
9262,16700-AW42#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9263,16700-EB30#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9264,16700-EB30#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9265,16700-EB30#,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9266,16700-EB30#,4,TRUE,10,20,2000,1800,26.4,55.8,,,,,,,,,-0.48,FALSE
9267,16700-EB30#,5,TRUE,10,20,100,350,3.96,,,,0,,,,,,,FALSE
9268,16700-EB30#,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9269,16700-EB30#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9270,16700-EC00#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9271,16700-EC00#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9272,16700-EC00#,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9273,16700-EC00#,4,TRUE,10,20,2000,1800,27.6,63,,,,,,,,,-0.48,FALSE
9274,16700-EC00#,5,TRUE,10,20,100,350,3.96,,,,0,,,,,,,FALSE
9275,16700-EC00#,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9276,16700-EC00#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9277,16700-ES60#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9278,16700-ES60#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9279,16700-ES60#,3,TRUE,10,20,350,250,0.84,1.26,,,,,1.56,1.96,1.66,1.71,,FALSE
9280,16700-ES60#,4,TRUE,10,20,2000,1600,27.6,57,,,,,,,,,-0.48,FALSE
9281,16700-ES60#,5,TRUE,10,20,100,350,3.84,,,,0,,,,,,,FALSE
9282,16700-ES60#,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9283,16700-ES60#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9284,16700KV0A,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9285,16700KV0A,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9286,16700KV0A,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9287,16700KV0A,4,TRUE,10,20,2000,1800,25.8,55.8,,,,,,,,,-0.48,FALSE
9288,16700KV0A,5,TRUE,10,20,100,350,4.32,,,,0,,,,,,,FALSE
9289,16700KV0A,7,TRUE,10,20,2000,2000,86.4,,,,0,,,,,,,FALSE
9290,16700KV0A,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9291,16700-LC10#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9292,16700-LC10#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9293,16700-LC10#,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9294,16700-LC10#,4,TRUE,10,20,2000,2000,24.6,55.8,,,,,,,,,-0.48,FALSE
9295,16700-LC10#,5,TRUE,10,20,100,350,4.44,,,,0,,,,,,,FALSE
9296,16700-LC10#,7,TRUE,10,20,2000,2000,97.2,,,,0,,,,,,,FALSE
9297,16700-LC10#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9298,16700-VM00#,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9299,16700-VM00#,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9300,16700-VM00#,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9301,16700-VM00#,4,TRUE,10,20,2000,1800,27.6,63,,,,,,,,,-0.48,FALSE
9302,16700-VM00#,5,TRUE,10,20,100,350,4.44,,,,0,,,,,,,FALSE
9303,16700-VM00#,7,TRUE,10,20,2000,1800,100.8,,,,0,,,,,,,FALSE
9304,16700-VM00#,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9305,16730Z501B,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9306,16730Z501B,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9307,16730Z501B,3,TRUE,10,20,600,250,1.8,3.6,,,,,0.95,1.15,0.95,1,,FALSE
9308,16730Z501B,4,TRUE,10,20,2000,1800,52.8,127.2,,,,,,,,,-0.41,FALSE
9309,16730Z501B,5,TRUE,10,20,100,350,4.8,,,,0,,,,,,,FALSE
9310,16730Z501B,7,TRUE,10,20,2000,1800,128.4,,,,0,,,,,,,FALSE
9311,16730Z501B,10,TRUE,10,20,3500,0,,0.84,,,1.3,,,,,,,FALSE
9312,16730Z503B,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9313,16730Z503B,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9314,16730Z503B,3,TRUE,10,20,600,250,1.8,3.6,,,,,0.95,1.15,0.95,1,,FALSE
9315,16730Z503B,4,TRUE,10,20,2000,1800,52.8,127.2,,,,,,,,,-0.41,FALSE
9316,16730Z503B,5,TRUE,10,20,100,350,4.8,,,,0,,,,,,,FALSE
9317,16730Z503B,7,TRUE,10,20,2000,1800,128.4,,,,0,,,,,,,FALSE
9318,16730Z503B,10,TRUE,10,20,3500,0,,0.84,,,1.3,,,,,,,FALSE
9319,16730Z6005,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9320,16730Z6005,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9321,16730Z6005,3,TRUE,10,20,600,250,1.8,3.6,,,,,0.95,1.15,0.95,1,,FALSE
9322,16730Z6005,4,TRUE,10,20,2000,1800,52.8,127.2,,,,,,,,,-0.41,FALSE
9323,16730Z6005,5,TRUE,10,20,100,350,4.8,,,,0,,,,,,,FALSE
9324,16730Z6005,7,TRUE,10,20,2000,1800,128.4,,,,0,,,,,,,FALSE
9325,16730Z6005,10,TRUE,10,20,3500,0,,0.84,,,1.3,,,,,,,FALSE
9326,16730Z600A,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9327,16730Z600A,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9328,16730Z600A,3,TRUE,10,20,600,250,1.8,3.6,,,,,0.95,1.15,0.95,1,,FALSE
9329,16730Z600A,4,TRUE,10,20,2000,1800,52.8,127.2,,,,,,,,,-0.41,FALSE
9330,16730Z600A,5,TRUE,10,20,100,350,4.8,,,,0,,,,,,,FALSE
9331,16730Z600A,7,TRUE,10,20,2000,1800,128.4,,,,0,,,,,,,FALSE
9332,16730Z600A,10,TRUE,10,20,3500,0,,0.84,,,1.3,,,,,,,FALSE
9333,1920RY,1,FALSE,60,,500,0,,,,,1.7,,,,,,,FALSE
9334,1920RY,2,TRUE,60,,2000,500,,,,,1.7,,,,,,,FALSE
9335,1920RY,5,TRUE,10,20,120,250,3,,,,1.7,,,,,,,FALSE
9336,1920RY,6,TRUE,10,20,120,1000,2.4,4.8,,,1.7,,,,,,,FALSE
9337,1920RY,7,TRUE,10,20,1500,1600,39.6,50.4,,,1.7,,,,,,,FALSE
9338,1920RY,8,TRUE,10,20,2500,500,72,96,24,46.02,1.7,,,,,,,FALSE
9339,1920RY,10,TRUE,10,20,2500,500,54,75,,,1.4,,,,,,,FALSE
9340,1920RY,11,TRUE,10,20,2500,500,24,46.8,,,1.2,,,,,,,FALSE
9341,1920RY,12,TRUE,10,20,2500,500,5.4,19.2,,,1,,,,,,,FALSE
9342,1920RY,13,TRUE,10,20,2500,0,0,0.48,,,0,,,,,,,FALSE
9343,1G381-50501,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9344,1G381-50501,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9345,1G381-50501,3,TRUE,10,20,350,250,0.522,1.572,,,,,0.9,1.1,0.9,0.95,,FALSE
9346,1G381-50501,4,TRUE,10,20,2000,1800,27.6,62.4,,,,,,,,,-0.34,FALSE
9347,1G381-50501,5,TRUE,10,20,100,350,3.96,,,,0,,,,,,,FALSE
9348,1G381-50501,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9349,1G381-50501,10,TRUE,10,20,2500,0,,0.6,,,1.3,,,,,,,FALSE
9350,1G410-50501,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9351,1G410-50501,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9352,1G410-50501,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9353,1G410-50501,4,TRUE,10,20,2000,1800,27.6,62.4,,,,,,,,,-0.48,FALSE
9354,1G410-50501,5,TRUE,10,20,100,350,3.96,,,,0,,,,,,,FALSE
9355,1G410-50501,7,TRUE,10,20,2000,1800,86.4,,,,0,,,,,,,FALSE
9356,1G410-50501,10,TRUE,10,20,2500,0,,0.6,,,2.2,,,,,,,FALSE
9357,1G421-50501,1,FALSE,60,,500,0,,,,,0,,,,,,,FALSE
9358,1G421-50501,2,TRUE,60,,2000,500,,,,,0,,,,,,,FALSE
9359,1G421-50501,3,TRUE,10,20,350,250,0.522,1.572,,,,,1.56,1.96,1.66,1.71,,FALSE
9360,1G421-50501,4,TRUE,10,20,2000,1800,25.8,55.8,,,,,,,,,-0.48,FALSE
